C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_05\v_jumping_05_02.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_05\v_jumping_05_03.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_05\v_jumping_05_04.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_10\v_golf_10_01.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_10\v_golf_10_02.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_10\v_golf_10_03.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_10\v_golf_10_04.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_08\v_biking_08_01.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_08\v_biking_08_02.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_08\v_biking_08_03.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_08\v_biking_08_04.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_08\v_biking_08_05.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_08\v_biking_08_06.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_19\v_golf_19_01.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_19\v_golf_19_02.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_19\v_golf_19_03.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_19\v_golf_19_04.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_19\v_golf_19_05.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_19\v_golf_19_06.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_10\v_jumping_10_01.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_10\v_jumping_10_02.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_10\v_jumping_10_03.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_10\v_jumping_10_04.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_10\v_jumping_10_05.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_10\v_jumping_10_06.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_17\v_golf_17_01.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_17\v_golf_17_02.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_17\v_golf_17_03.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_17\v_golf_17_04.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_17\v_golf_17_05.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_17\v_golf_17_06.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_17\v_golf_17_07.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_17\v_golf_17_08.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_16\v_golf_16_01.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_16\v_golf_16_02.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_16\v_golf_16_03.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_16\v_golf_16_04.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_09\v_golf_09_01.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_09\v_golf_09_02.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_09\v_golf_09_03.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_09\v_golf_09_04.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_21\v_jumping_21_01.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_21\v_jumping_21_02.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_21\v_jumping_21_03.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_21\v_jumping_21_04.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_03\v_golf_03_01.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_03\v_golf_03_02.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_03\v_golf_03_03.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_03\v_golf_03_04.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_03\v_golf_03_05.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_03\v_golf_03_06.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_03\v_golf_03_07.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_25\v_golf_25_01.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_25\v_golf_25_02.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_25\v_golf_25_03.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_25\v_golf_25_04.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_25\v_golf_25_05.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_25\v_golf_25_06.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_25\v_golf_25_07.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_11\v_jumping_11_01.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_11\v_jumping_11_02.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_11\v_jumping_11_03.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_11\v_jumping_11_04.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_11\v_jumping_11_05.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_11\v_jumping_11_06.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_07\v_jumping_07_01.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_07\v_jumping_07_02.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_07\v_jumping_07_03.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_07\v_jumping_07_04.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_07\v_jumping_07_05.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_07\v_biking_07_01.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_07\v_biking_07_02.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_07\v_biking_07_03.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_07\v_biking_07_04.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_07\v_biking_07_05.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_07\v_biking_07_06.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_01\v_jumping_01_01.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_01\v_jumping_01_02.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_01\v_jumping_01_03.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_01\v_jumping_01_04.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_19\v_jumping_19_01.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_19\v_jumping_19_02.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_19\v_jumping_19_03.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_19\v_jumping_19_04.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_19\v_jumping_19_05.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_19\v_jumping_19_06.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_05\v_biking_05_01.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_05\v_biking_05_02.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_05\v_biking_05_03.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_05\v_biking_05_04.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_05\v_biking_05_05.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_05\v_biking_05_06.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_05\v_biking_05_07.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_05\v_biking_05_08.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_05\v_biking_05_09.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_16\v_jumping_16_01.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_16\v_jumping_16_02.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_16\v_jumping_16_03.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_16\v_jumping_16_04.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_16\v_jumping_16_05.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_16\v_jumping_16_06.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_24\v_golf_24_01.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_24\v_golf_24_02.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_24\v_golf_24_03.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_24\v_golf_24_04.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_24\v_golf_24_05.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_24\v_golf_24_06.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_24\v_golf_24_07.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_03\v_biking_03_01.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_03\v_biking_03_02.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_03\v_biking_03_03.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_03\v_biking_03_04.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_21\v_golf_21_01.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_21\v_golf_21_02.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_21\v_golf_21_03.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_21\v_golf_21_04.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_21\v_golf_21_05.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_21\v_golf_21_06.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_13\v_jumping_13_01.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_13\v_jumping_13_02.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_13\v_jumping_13_03.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\trampoline_jumping\v_jumping_13\v_jumping_13_04.avi,2
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_12\v_biking_12_01.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_12\v_biking_12_02.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_12\v_biking_12_03.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_12\v_biking_12_04.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_06\v_golf_06_01.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_06\v_golf_06_02.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_06\v_golf_06_03.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\golf_swing\v_golf_06\v_golf_06_04.avi,1
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_04\v_biking_04_01.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_04\v_biking_04_02.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_04\v_biking_04_03.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_04\v_biking_04_04.avi,0
C:\Users\AbhishekGangadhar\Downloads\ActionRecog\ActionRecog\DataSets\UCF11\action_youtube_naudio\biking\v_biking_04\v_biking_04_05.avi,0
